,amp1mean,amp1std,amp1skew,amp1kurt,amp1dmean,amp1dstd,amp1dskew,amp1dkurt,amp10mean,amp10std,amp10skew,amp10kurt,amp10dmean,amp10dstd,amp10dskew,amp10dkurt,amp100mean,amp100std,amp100skew,amp100kurt,amp100dmean,amp100dstd,amp100dskew,amp100dkurt,amp1000mean,amp1000std,amp1000skew,amp1000kurt,amp1000dmean,amp1000dstd,amp1000dskew,amp1000dkurt,power1,power2,power3,power4,power5,power6,power7,power8,power9,power10
BeastieBoys\10 Intergalactic.mp3,-19.456761666666665,9655.245401021859,0.05538022910070218,3.7496698279780842,0.012920021533369222,4527.299121354287,-0.05116235263871679,6.786082997159867,-19.45676166666667,8763.740015198853,0.06674846239154963,4.29277905370497,0.09813996899949333,5460.3939644590955,-0.10232922811923507,7.790200196349564,-19.456761666666658,5202.008386364328,0.055679087929609385,4.590200078075818,0.002647107851303112,10065.611537475212,-0.025106158744933525,4.63554273990543,-19.45676166666667,405.89417122492017,0.4234655692173351,4.2881221822535105,1.0803806343906524,661.4609619434018,-0.029812801401965273,4.401111954191384,0.3283839987367653,0.11655892669531952,0.09004712202083746,0.0851548145499787,0.09596691087263175,0.08179591651401126,0.05921577653302219,0.055437507034652646,0.04506766830587093,0.042371358736910135
BeastieBoys\11 Sure Shot.mp3,-108.56760833333334,10875.236819810829,0.03181400054197317,3.9098767359851396,0.018326697211162018,4267.479448936129,0.021056503672887594,7.128461433494834,-108.56760833333335,9573.532400497772,0.04029918542118671,4.507433249456015,0.22312871881197813,7367.877590956989,-0.08535232803820589,5.568930017649419,-108.56760833333334,3835.2150807369326,-0.10442521962674484,8.564420592268496,-0.9798033005500754,7185.559181660872,-0.08103989620308438,8.877037849593474,-108.56760833333334,366.6493861647822,-1.2354862925076264,7.05910977960536,-0.291565943238736,603.5571852357085,-0.09881540180889722,6.1822970850772005,0.35249124022071565,0.1950796878612046,0.09409975283983521,0.08255271773772803,0.05957441846510957,0.0587113504718011,0.04539553529372694,0.04401209908274053,0.035492782522508454,0.032590415504629544
BeastieBoys\12 Body Movin' (Fatboy Slim Remix).mp3,-18.39186,8701.778386614375,0.004915876279711559,2.9368491150327647,-0.003866673111121852,4225.127269849094,0.04961810526090086,4.212239087236339,-18.39186,7322.328581573106,-0.013272147327582232,3.0952291394096223,-0.26966282771379124,6343.972708887851,0.05389993955432596,3.170279257002072,-18.391859999999994,2363.169398116325,0.05253062481279708,3.3759903243352554,-0.16386231038506865,4193.683235913004,0.056722984523831045,3.4769715077452816,-18.391860000000005,239.31891423975193,0.019964587372924,3.1657367868517445,-0.08434390651085055,411.0076471506815,-0.04927939598004487,3.414611731316549,0.3580867868296332,0.17035327472569334,0.09665180123561473,0.09490927103195285,0.07736022794073506,0.05866924118665631,0.041124389389712274,0.03602264720848076,0.03189735580825224,0.034925004643269024
BeastieBoys\15 Fight for Your Right.mp3,2.251605,8747.281520278168,-0.041025468983417204,4.068440064630037,0.01917336528894215,5011.997624359243,0.006695067700608109,6.2376232257617374,2.2516049999999996,7436.877338442937,-0.053695837453871596,4.805600196727331,0.1698111635193866,6285.1546239742,-0.026438321870371647,4.1787172219342095,2.2516050000000085,2765.958003454344,0.09567304406988432,12.211742192639162,0.10061510251709212,5232.353583626552,0.014524849521184244,12.726057855080933,2.2516049999999987,245.17944557056362,0.22143152878289005,5.441946524655993,0.4224040066777949,427.35674027006695,0.16672645781861997,5.158670462507619,0.3006657044877288,0.14015102818508796,0.08411854455251806,0.07717195106742974,0.08690273156535243,0.0816408498010388,0.07019992484176846,0.06159047553793584,0.05299272139233106,0.044566068568809
Garrett\01 Smooth Criminal 1.mp3,-0.9917116666666667,7715.706317756204,-0.037237395123280496,4.265762546483234,-0.03746172910288184,4975.38402219151,0.004016049070156752,6.418362728748781,-0.9917116666666629,6293.431031223202,-0.07044611587073175,5.2372978650807855,-0.38831147185786835,6076.691186065055,0.029416125963159928,4.049758482083672,-0.9917116666666698,1859.8723573407271,0.19297588092142473,11.724607524605846,-0.387081180196701,3352.977033787673,-0.19040798325126082,11.927921446022344,-0.9917116666666671,183.17900870416858,-0.2724822152297246,5.149788531145208,-0.5406510851419013,316.45611065825284,-0.21489781282585008,4.8526475501043915,0.34044816543554296,0.13666993377930362,0.07108421164233605,0.05864440803730251,0.07008832695877985,0.07248841764805758,0.07546530319297323,0.08424297444411916,0.05605869294788726,0.034809565913697896
Garrett\02 Who Wants to Live Forever_ 1.mp3,-0.029966666666666666,3314.636064272416,0.017500016038355,9.120749956023054,0.00033833389722316205,1933.268350589853,0.052601105578767834,12.767420182045853,-0.029966666666666135,2361.3805247589103,-0.0029410845020343924,9.174904987755076,0.07876797946632215,3482.068367098296,-0.002886279333694044,8.416824788314546,-0.02996666666666738,366.4267872953598,0.4807468245158783,18.186492730877855,0.12701616936156065,613.7620341474305,0.2734040963728955,19.236755613030017,-0.029966666666666614,38.89849795560521,-0.005295623653524865,17.310353595145028,0.038849749582637434,71.1442235305186,-0.058640378900449215,18.72370425106586,0.2768310941924214,0.17768743323226882,0.1423096180754504,0.06449866568476122,0.06783315718647907,0.0771619114626037,0.05207789026130343,0.0699592843411753,0.04413263727240064,0.027508308291135822
Garrett\03 Clair de Lune 1.mp3,-0.66014,4694.522451447911,0.0371303172076408,3.6979899709860753,-0.004223340372233954,3403.466952489426,0.0015196250859665814,4.662789376687376,-0.660139999999998,2861.6463756051658,0.050214978949142154,4.018585961307932,-0.00972349539158814,4308.592196424532,0.009430418372774996,4.60531094652522,-0.6601399999999997,735.7548514043341,-0.04712415976936797,6.033774960659338,-0.20568094682447005,1366.61006744276,-0.027129507558883863,6.307860039940052,-0.6601400000000003,42.80349556310092,0.32098563313643,4.6713121994500835,-0.10533388981636055,70.21026789322272,0.38694366987360296,4.575629384119402,0.2171640855861273,0.2083197274456005,0.12684983688437493,0.0664719679903244,0.08560358204535569,0.08360740136897969,0.07769148107306857,0.06480263239686085,0.04842164544217476,0.021067639767133276
Garrett\04 He's a Pirate (Pirates of the Car 1.mp3,0.06102166666666667,4906.900615809811,0.04279292903974553,6.468854098065369,-0.021825036375060624,2699.8824893072224,-0.06096209031324626,12.10352857683455,0.06102166666666535,3737.544245057824,0.05678689114815687,6.53209891384157,-0.10516508608476943,4514.603861074656,-0.04307800004692165,7.533519607758304,0.06102166666666498,1122.370107403394,-0.15181815654137173,9.184155130839935,-0.13077679613268745,1909.0407521857883,-0.0722717940441158,10.104362228883485,0.06102166666666605,89.21063620829001,0.05541596508735721,5.520110119215024,0.3773288814691142,152.04828172542136,0.20797768699139516,5.525283718340813,0.3292644737508323,0.178524713992686,0.11753654373608796,0.060869139027686786,0.07069199603953802,0.06094573490145246,0.06449709818966136,0.05678480639889792,0.03805369231322705,0.022831801649930226
Garrett\05 Summertime 1.mp3,-1.183345,3930.3361593384025,0.044803795480342405,3.8144478001899405,0.001596669327782213,1885.6220309873495,-0.030783746557163146,5.3508614579991285,-1.183345,3031.499814464304,0.04398266495236712,4.305176472331692,0.03365389423157507,3886.575530445407,0.014136652420165537,3.908186640251736,-1.1833449999999996,718.196758029948,0.15765788289840374,13.764013519015506,0.07020836806134446,1248.6210513691735,-0.20323929249670133,16.59764333354493,-1.1833449999999996,70.02360716229427,-0.10815542927279093,5.792840317805233,0.2235542570951575,122.20922051743521,0.0018147284213240005,5.93457521867253,0.3624484347751151,0.19788854168333947,0.09191027617061832,0.0719722692513235,0.05204981050113094,0.04754955188166626,0.04998637782287192,0.06462393773916893,0.03867851295789921,0.022892287216865984
Garrett\09 O Mio Babbino Caro 1.mp3,-0.8848283333333333,4988.060997388712,0.013337621317982206,5.12614360728279,0.012605021008368347,3146.274631656124,-0.03947190971946144,7.2522873684599,-0.8848283333333317,3480.2283002194918,-0.01355738557948156,5.210878525984555,0.1440740679011367,4952.305835475327,-0.007905248660344552,5.354409131989446,-0.8848283333333327,957.4246689062472,0.005368811553266062,5.999886955768517,-0.032518753125520806,1782.4530399806692,0.015949650873341027,6.065856412202224,-0.8848283333333327,54.50082711567043,-0.2049567131432954,5.647147114984278,-0.14704340567612703,89.2962977208978,0.12911734802195843,6.145682163087365,0.2856887760707355,0.19653086886098894,0.1060307614250887,0.06240965141216006,0.08465235617960618,0.06195983992114661,0.07188583997278715,0.07522352699529758,0.03226275891554806,0.023355620246641305
