,amp1mean,amp1std,amp1skew,amp1kurt,amp1dmean,amp1dstd,amp1dskew,amp1dkurt,amp10mean,amp10std,amp10skew,amp10kurt,amp10dmean,amp10dstd,amp10dskew,amp10dkurt,amp100mean,amp100std,amp100skew,amp100kurt,amp100dmean,amp100dstd,amp100dskew,amp100dkurt,amp1000mean,amp1000std,amp1000skew,amp1000kurt,amp1000dmean,amp1000dstd,amp1000dskew,amp1000dkurt,power1,power2,power3,power4,power5,power6,power7,power8,power9,power10
BeastieBoys\09 Shake Your Rump.mp3,-230.371268,8704.028655508439,-0.2169512215066276,5.651330277043304,-0.016104032208064417,3390.9537258687274,0.08529782476646179,9.128432982291198,-230.37126799999996,7993.068229922579,-0.27737095373155957,6.569239965465305,-0.07677353547069982,5526.744044152844,-0.005951686207190861,7.645534107972684,-230.37126799999996,3337.262513637504,-0.3730849083189238,6.5972041326796464,1.8868933786757391,6179.485436509673,0.1512132992749931,6.396063323628727,-230.371268,227.343712253821,-0.6683923176258993,8.449169449746645,0.7602264529058136,371.0028368323592,-0.23932186995506854,5.672541410428309,0.3992632717955384,0.12991961431330018,0.09113666272365396,0.08215611366309428,0.06384050597600731,0.06278593939303678,0.05049934053715287,0.043283122723518995,0.04226549361105565,0.034849935263641635
BeastieBoys\10 Intergalactic.mp3,-18.974562,9692.614369024435,0.05028321183336064,3.727901962430351,0.013826027652055303,4396.547283317543,-0.05876985558527856,7.198087119540002,-18.974562000000002,8794.474225318096,0.0633614594217083,4.309813050769851,0.2136622732454647,5433.005018203692,-0.09931635901080854,7.868682972779263,-18.974562000000006,5246.713203402775,0.0594639353938083,4.511556461758649,-1.2756751350269901,10147.302564394073,-0.025326259116630816,4.563017567522866,-18.974562,409.83028697345213,0.46272359495563475,4.278638258700655,0.06590781563126123,669.4766340677506,-0.09846918330382105,4.508018363372945,0.31735261793829656,0.1271706772727597,0.10166288542962748,0.08540385784952693,0.0880637480513017,0.08107763026440937,0.058575925181061805,0.05600470641764551,0.043876988965491075,0.04081096262987996
BeastieBoys\11 Sure Shot.mp3,-104.653434,11326.821542566562,0.017755242639150785,3.558988414452559,0.009030018060036121,4296.969953195626,0.013829670778574695,5.40443548848263,-104.653434,9979.974267147036,0.02060394538101614,4.064540940958062,0.22364847296945656,7507.703341906696,-0.08823624354797621,4.977764647183711,-104.653434,4090.7411699525046,-0.041015335364786264,7.940554713613083,0.6333466693338692,7675.679876190169,-0.08499370963927394,8.29585397101167,-104.653434,354.37868493847316,-0.910846451339946,6.464683648850317,0.7532965931863725,590.799452914354,-0.05611111978213333,6.051239933729887,0.33588199324734863,0.20907368968170198,0.09953897819269032,0.08056097768711283,0.056882738332670615,0.05986274633855378,0.044886836219026074,0.04402693140250479,0.03733085192886727,0.03195425696952373
BeastieBoys\12 Body Movin' (Fatboy Slim Remix).mp3,-19.03086,8883.437877906708,0.0021095484624258265,2.8511875179021375,-0.017314034628069255,4351.085386457305,0.04497958441328902,4.126536670897479,-19.030860000000008,7483.530617487875,-0.015127456174882191,3.001049452642181,-0.17988559771195062,6513.854841127045,0.06312045941550319,3.0449614931699522,-19.030859999999997,2398.272660855646,0.037384424923394034,3.3612412703884877,0.5919983996799353,4266.292331014845,0.0439224594752047,3.428768284776567,-19.03086,238.2019800352642,-0.08039823794438976,3.2248891847161443,0.15381162324649245,411.25831063683114,-0.06819133084073116,3.2932720119793673,0.3581585178618894,0.16650013305927977,0.09482167611240067,0.09567016058131182,0.07983767635989089,0.06045450683442588,0.040314498984734506,0.03670694781293672,0.03219655483492472,0.035339327558205715
BeastieBoys\13 Triple Trouble.mp3,487.643236,8734.568891099976,0.15559710155699744,5.053504096149882,0.02660205320410641,4159.387353628013,0.0311402212167113,7.3807447171452605,487.643236,7604.756410011292,0.23055316434808193,6.266806115905975,0.03291265825317244,5591.469527792276,-0.04926123274054253,5.779278853862977,487.64323600000006,4199.989265860366,0.7431952409341986,8.947403569802857,-0.009969993998799744,7842.874444807425,-0.0617668244078896,8.931547356621959,487.643236,1039.789884809067,2.4222302877981394,8.149755297918194,0.006266533066132626,729.9023673391736,0.03478244953686008,10.377839257371752,0.34228821661124836,0.16374142305440065,0.08659117993062806,0.0801931101011234,0.07844425636475548,0.07122723610732226,0.05622603958972469,0.05184659074096589,0.03810650915502283,0.03133543834480825
BeastieBoys\14 Sabotage.mp3,-90.970036,10263.312702566269,-0.022143277156773146,3.3529036902301397,-0.02784805569611139,4877.824841104778,-0.10426066060532674,5.326809694446683,-90.970036,8801.200426527905,-0.009040699208846231,3.4489530702843876,-0.14654293085861197,7367.678536947881,0.0034114480809920088,4.1068867738646055,-90.970036,2975.6037244564873,-0.06639172332855399,4.027233700876798,-0.40886977395478635,5682.785067773294,0.01299754216848667,3.7069890696746333,-90.970036,296.4009069035901,-0.43831397047530607,3.5986986260713354,-1.207533066132264,484.94261651000687,0.16303116304069998,3.455889517013771,0.32988521790514935,0.15797095588773907,0.12302404724934822,0.10157353116041316,0.06724187620022587,0.061901469727766376,0.053551880908862905,0.039848391925960784,0.033550601232348085,0.03145202780218575
BeastieBoys\15 Fight for Your Right.mp3,-0.113808,8378.509704757029,-0.04010621338920921,4.344745602490552,0.022386044772089546,4977.359415039901,0.013578957178300106,6.80853808466795,-0.11380799999999945,7060.249239414239,-0.05321286970272841,5.274354147365275,-0.02178243564872153,5753.747638321362,-0.03662893823139538,4.602183701188405,-0.11380800000000027,2615.6270831876204,0.09293454916266664,13.43894962425726,-2.399049809961984,4947.764450820956,0.022542205072530765,13.944102722820917,-0.11380800000000249,246.53645319215397,0.11460443796310525,5.834456836774189,-0.9150721442885769,428.89467203565016,0.17931334403286706,5.481798684691362,0.2940527544031343,0.1315533582403391,0.084464583611386,0.08751897463612852,0.08314441366451014,0.0832509392512623,0.07257515684493972,0.06615808771791716,0.053840712105406974,0.04344101952497545
Garrett\01 Smooth Criminal 1.mp3,1.29452,7735.807256453199,-0.024572549916115866,4.211552765851007,-0.015672031344062688,4878.948522028875,-0.00658950609199574,6.776106822296628,1.2945199999999977,6345.341631859357,-0.046141234119008334,5.079810054734542,-0.26610332206644455,6353.778058557049,0.0026857950742957774,3.9667101687106054,1.2945200000000032,1823.40310022345,-0.019264754918257656,11.834892085989747,0.24472294458893068,3287.387756441384,-0.24393355171175798,11.87938613862731,1.294519999999999,174.67451143500475,-0.08909770425408638,5.572977506246282,0.6934088176352706,299.4388312596439,-0.037837987954330056,5.33067880581623,0.351344749180671,0.1365216468629147,0.07065906303697761,0.05461665907118194,0.06927259152624692,0.06862122644553864,0.07907936998924166,0.08109896007754909,0.055075561103627345,0.033710172706051277
Garrett\02 Who Wants to Live Forever_ 1.mp3,-0.251038,1798.601466015727,-0.015229559777629225,4.356408935492321,-0.002712005424010848,921.9475024658615,0.07054836833180791,7.533953806637689,-0.25103800000000004,1289.0946730355079,0.005728321541795232,4.168903440535476,-0.0164023280465616,2032.4573329097393,0.035300137442782674,4.421261588636943,-0.25103800000000026,142.58352076163135,0.12926385103366925,4.296417772187461,-0.021122224444888798,231.73670121398288,-0.0006167387588059815,4.402882915485199,-0.251038,17.032239805984297,-0.03633530355794437,5.479969765903632,-0.013891783567134315,29.593997737793412,-0.12394133084743199,5.329456085225853,0.28838879704629306,0.21846022680602875,0.12510296154389294,0.05836392198936927,0.07328727424227868,0.047787479978830094,0.06176553948215637,0.06243995520180047,0.04233877692223188,0.022065066787118254
Garrett\03 Clair de Lune 1.mp3,-0.714878,4580.283456691675,0.05120708382993145,4.021294881122496,-0.00607001214002428,3121.3884219264537,0.023331607756253314,5.912968708208559,-0.7148779999999999,2818.9810517953547,0.04754628533443176,4.243230099617561,-0.1599011980239595,4366.623465036483,0.001838914671105829,4.812801444769863,-0.7148780000000007,756.7518841511431,-0.03774606764969971,5.1529162898204195,0.2620604120824173,1409.0544529615022,-0.03647237402441753,5.317269786012859,-0.7148779999999999,41.55353779782313,0.3362999675219436,5.235644656351851,0.048759519038076626,67.80037917137226,0.509073043569219,5.319590269750329,0.22319675203727216,0.22209341266540292,0.12384787679317531,0.06665086172867224,0.09190613891107942,0.072035442344848,0.06707512674407493,0.06578357073949788,0.04727935986830435,0.020131458167672794
Garrett\04 He's a Pirate (Pirates of the Car 1.mp3,-0.130618,5502.507696568987,-0.016969767142079442,6.738983458554957,-0.0138000276000552,3184.5245751444754,-0.08499308551770708,12.437199942568913,-0.13061799999999596,4156.5360353318165,-0.014791270618277385,7.315934779314978,-0.2767635352707035,4657.067393929307,-0.05139195408426128,6.927427338925229,-0.1306180000000007,1253.9840871035317,-0.18730534312827318,8.470818774058909,0.32947989597919974,2186.344791590675,0.01685529777555907,8.660785211959304,-0.13061799999999935,98.97226151719518,-0.06921583532860687,5.736978743384601,0.21163326653306494,169.0999898812636,-0.16887018760918143,5.445745105128077,0.3235930085708535,0.1806884954420432,0.10793045692054427,0.0771136949271086,0.06589088231220737,0.05839247834778622,0.061072612765371015,0.062376144431385956,0.03829412207420073,0.024648104208499035
Garrett\05 Summertime 1.mp3,-0.950996,3748.080484305348,0.02762506675744775,3.932079964435078,-0.006914013828027656,1722.0404830517332,-0.10576767675567937,5.805829504535803,-0.9509959999999997,2999.3219838161767,0.013131517957380323,4.508626716826349,-0.04879897597951795,3571.621782430335,-0.020908942239476893,3.833732706002086,-0.9509959999999972,790.6612770923388,0.2669578665572756,13.623098497702054,-0.057351470294056225,1375.3014379460637,-0.22350480994615507,16.41922347895159,-0.9509960000000001,80.29513206121517,-0.10319400753705478,5.431851404319207,-0.18153507014028025,142.34128885114072,0.056119760650251885,5.607266697929575,0.377497805647281,0.19001010699287776,0.08544449529101728,0.07286629629176015,0.05206607325605108,0.046402907463462637,0.05033182604545095,0.06426571365078199,0.03813993745973717,0.02297483790158019
Garrett\06 Brahms Hungarian Dance No. 5 1.mp3,0.1199,6795.385267428769,0.016901920440184525,3.458892129996461,-0.032044064088128175,4346.949558202177,-0.01972303162344605,4.828823289986032,0.1199000000000032,5044.703075881077,0.03855843958069855,3.6566735779059316,0.0909618192363863,5838.557364074346,0.00985977499597464,4.440497909353338,0.11990000000000045,929.7665029689497,-0.14476432661746744,6.011329697677827,0.1971354270854151,1458.4088737189388,-0.0634878669116158,5.509691498365309,0.11989999999999958,116.35489027069725,0.11686950434685202,5.6549806527922595,-0.6018496993987972,206.79146295323736,0.041107700612585805,6.444542493238612,0.2997758175156726,0.16872678734886443,0.10233308842484762,0.07283719390051073,0.08074225871885266,0.0583313107779178,0.06722005777043799,0.07968927504316467,0.04655283022744569,0.02379138027228598
Garrett\07 Chelsea Girl 1.mp3,-0.156014,3710.636280679316,0.04701957544410077,4.597798496459415,-0.007668015336030672,1299.2645329885115,0.013725115614519251,7.505618382073663,-0.15601400000000082,3010.599146996264,0.1212553133144872,4.7890418497320635,-0.009522190443811304,3685.921021589784,0.04843930164388958,5.360796666632726,-0.15601399999999868,548.6403421842872,-0.3598418913296482,6.736028534978,-0.4371734346869368,794.2545536518575,0.37712280500414136,6.390943228028194,-0.1560139999999998,62.91731244541366,-0.5281875276920308,6.760785833297918,-0.39384368737474973,102.0594667542013,0.2166264201460802,6.222615816059708,0.42495874623900404,0.2286023168828177,0.10955393234058568,0.04330273235223595,0.0480022916539417,0.03357768266706318,0.04867919068084721,0.03182138902296896,0.02047618681730276,0.011025531343232765
Garrett\08 Summer 1.mp3,0.117504,7820.737953156904,-0.01038781255941498,3.911623121766096,0.004676009352018704,5131.4835148003995,-0.005883506944285214,4.8299252241513875,0.11750399999999776,5935.4048918291,0.004352893390437393,4.962410032797262,0.22539450789016374,7185.046482823542,0.033693347505099364,4.4642566695403545,0.11750400000000008,1547.650378554359,0.05085494747857192,16.415542774899944,-0.015385077015395819,2781.5062259094157,-0.24889875977915596,17.547787775010928,0.11750399999999979,143.32938609678752,-0.7857856365288357,11.031876329372459,-0.00861322645290593,240.12401867011405,0.4642891515385793,12.403694930981626,0.3217510864500258,0.17376516695154667,0.06645787405941408,0.05156408874574265,0.07520040269854093,0.058545472591375006,0.060506425231446975,0.08083446785529083,0.07157888712760954,0.039796128289007665
Garrett\09 O Mio Babbino Caro 1.mp3,-0.4254,3648.6026672153334,0.03789942351231113,5.030223367226376,0.009408018816037632,1808.7990738475264,-0.06774750983731452,8.188523284063224,-0.4254000000000003,2720.750456953897,-0.033633814385695716,5.456531196002538,0.10264005280105762,3910.0992147911566,0.08837558920330175,4.526973978142375,-0.4253999999999983,704.2032011483901,0.040977512465925466,12.176046239819383,-0.0897739547909596,1301.544427054831,0.0037405305565326513,12.905020767085219,-0.4254,39.54767655157506,-0.3002175530737537,7.242314749440558,0.09426653306613131,64.40827450279939,0.19998718726943163,5.951263621469531,0.33312548107878953,0.19618834803537935,0.12021765592285141,0.058719415812306226,0.08304797999784123,0.05287560430643731,0.0677704257494607,0.04309849764430106,0.02927144573103,0.015685145721603694
Garrett\10 Air.mp3,-1.256896,6059.065153313377,-0.0012100756060835834,4.349092903478865,-0.013538027076054152,2634.1264505985732,-0.03949465383462032,5.771507251949343,-1.2568959999999942,5089.49780539959,0.0035652053597513915,5.313396008144822,-0.023096461929242317,4473.908630451324,-0.028128726869071197,3.8914563445026644,-1.256896000000002,1397.0992882188314,-0.424023477041041,8.077825714766957,0.013724744948992644,2490.860190933631,-0.08350916447801972,8.520193292062704,-1.2568959999999998,134.6416513217258,-0.1538899772480592,5.618079634119433,-0.09636472945892065,234.76707402185855,-0.5028910151741476,5.842460554435575,0.3568864458553492,0.20137260355376005,0.08764620046371409,0.06492005660310299,0.06110021145608774,0.05756386151618552,0.054209934661415785,0.06577480428234395,0.030189835688878713,0.020336045919162167
Garrett\11 Thunderstruck.mp3,-0.892676,7554.550358087075,0.0109194979045946,3.70803783130628,0.01746803493606987,4630.153755322005,-0.0201910827602142,4.335849915052153,-0.8926759999999995,6220.333817837525,0.02645221386445457,4.120055788597965,0.11095621912437759,5541.076146435887,-0.013394689563047728,4.075970147108778,-0.8926760000000028,1788.464051373826,-0.1285016125282918,7.8672341293546095,0.19355871174235392,3114.9663536171865,-0.15875841096529128,8.481834408044467,-0.8926760000000025,172.28461567750912,-0.02144101698269082,4.543028577447421,0.10619839679358876,296.6672840068529,0.1708120582075339,4.540654143007717,0.32022473544842955,0.15098172108081012,0.07918626243371722,0.06580072359716294,0.07625284829545627,0.07185743895652665,0.07110175062170505,0.06788041592564485,0.057091610979524414,0.03962249266102285
Garrett\12 New Day.mp3,-0.273408,4698.255690990015,0.011730550842253825,3.597963374382672,-0.004696009392018784,2340.2578808814737,0.05115450063855321,5.970551131970149,-0.27340800000000015,3577.4456348483714,0.04857796649777852,4.027801541440664,0.011974239484789092,4632.001111470069,0.0004902009474607969,3.6908006048096427,-0.2734080000000021,889.1651420999732,0.21257335806277033,11.524639581297224,0.141434286857372,1571.2523094888033,-0.17268681083891568,13.327972625296002,-0.2734080000000003,77.46917773332524,-0.14945414684670147,4.388337451004728,-0.08604208416833731,130.45937139544256,-0.2043891724291466,4.754840353540568,0.3526445409441115,0.19035661126174017,0.09961649328968399,0.06991132453416349,0.06394650297719352,0.061659736830460075,0.06182713427841706,0.05057036025514549,0.031229415345988786,0.018237880283095673
Garrett\13 Ain't No Sunshine.mp3,-0.240586,6097.337330664621,0.04284483661384207,4.0882031222968775,-0.024508049016098033,2965.9366773550823,-0.0726447252846976,6.805231544512189,-0.2405859999999978,5200.001151097427,0.053142325892804494,4.453524372727514,-0.13621072421447997,3810.9728946335845,0.031666117352617755,4.7028652122490655,-0.24058599999999633,2201.9193181741234,-0.030593816128302993,4.578190564865841,0.2435707141428269,4157.545845767737,0.0018826331062746404,4.800002667102911,-0.24058599999999922,183.28927996138398,0.085092969041691,3.9169194835096715,0.3339799599198382,314.462654543704,-0.223565259520942,3.9707223058006367,0.3470230761829424,0.1827353004741797,0.08933368395182593,0.06801807064009376,0.05594874738049987,0.069260695512511,0.058973051827725824,0.06969176432067739,0.033254115266316435,0.025761494443227947
Garrett\14 Rock Prelude.mp3,-0.53068,6194.145232929782,0.04136474266257241,4.904704367809012,0.02458004916009832,3984.2041953993726,0.024009470294079193,6.085404574015127,-0.5306800000000003,4880.090955624325,0.10059251728598763,6.10010207854081,0.14070881417629058,5660.287349971211,0.0007046068180507456,4.558419769062191,-0.5306800000000038,1482.036394185493,-0.11629620152504684,20.78251919650792,0.35528105621123957,2614.819576449892,0.0693303224576935,19.824760657238837,-0.5306800000000005,133.6776386206519,-0.48224857231376433,15.571739810530701,0.2997394789579154,227.85471399601252,0.850566956175645,15.773956916476122,0.3448398566802307,0.13303445130601813,0.07092128323682746,0.07633217184278429,0.0734597468356119,0.06723596639045405,0.06706212917002155,0.07950567020551866,0.049763581918385966,0.03784514241414746
Garrett\15 Winter Lullaby.mp3,-0.29287,2792.4861891735763,0.014921847900394162,3.62237635410203,0.005352010704021408,1596.0507520575159,-0.04668111429168264,4.3677603692382485,-0.29287,1914.0499714811426,-0.035254933237314226,4.147942664691764,-0.0882897657953163,2858.6388883609898,0.008512904918240484,3.770635117472829,-0.29286999999999946,312.1847561987342,0.10165362111300145,6.145130539561417,-0.022186437287456895,494.20185920950325,0.10729203665955443,6.883554827278439,-0.29286999999999996,36.92446257679453,0.033356543774373755,3.64897842314826,-0.04077555110220445,62.02861227749551,0.07807567668107944,3.854807734660433,0.29567053642105695,0.20600220374816244,0.11254582347753443,0.0694743350704348,0.09002502173603372,0.06420978549981889,0.06323566662859975,0.04897062578406098,0.03223000943574343,0.017635992198554398
Garrett\16 Little Wing.mp3,0.303248,4071.4286098401203,-0.022393262349702944,3.3345505811676324,-0.012232024464048929,3549.6195708622886,0.019470001568685693,5.136707001140291,0.30324799999999746,2767.957915803246,-0.054658219881193265,3.388182219115045,0.018886377727557982,3415.757925972285,-0.004271434944499803,3.1723585996966386,0.30324800000000024,431.57820092003084,-0.2538842805328008,4.895274574564791,0.10822764552910631,723.903140616518,0.13855851114063147,4.8784488611964045,0.3032479999999998,58.27492133381645,-0.02674017635337503,5.812163115399108,0.14589979959919885,102.63149682583513,-0.004836654368861274,5.8960774410047385,0.2228106601696049,0.15123864575589724,0.05451579654469248,0.09449012481716765,0.11078699659511525,0.10454515225597831,0.10460031330788565,0.08022982669486815,0.04518162955533688,0.0316008543034535
LanaDelRey\01 Born to Die.mp3,12.376054,8468.851436056095,-0.10083039891593795,3.514974456476605,-0.02596205192410385,3834.227453152499,-0.025135668885407643,5.659569776045287,12.376054000000009,6688.36637479144,-0.028024607801544373,3.9658223165983273,0.3126502530050643,7236.7448286887175,0.07932675330537549,3.427148889757442,12.376054000000002,2571.8656160941323,-0.04640324934793833,4.693694930416111,0.3114382876575318,4773.327974905713,0.027433035600090774,4.929825257738313,12.376054000000002,206.1532299747813,0.10031502249967086,4.226337200889912,-0.3823927855711388,345.63807763328697,0.17880962696682506,4.475372834746394,0.34239437920153476,0.2209559228561793,0.11433685286286087,0.09315565588890302,0.06345851997107854,0.050268874460728814,0.03772035575728906,0.029725515859142265,0.026450070645793276,0.02153385249648992
